prompt_text,inferred_speaker
"CONTEXT:
'Miss Bennet's pleasing manners grew on the good will of Mrs. Hurst and Miss Bingley; and though the mother was found to be intolerable and the younger sisters not worth speaking to, a wish of being better acquainted with _them_, was expressed towards the two eldest. By Jane this attention was received with the greatest pleasure; but Elizabeth still saw superciliousness in their treatment of every body, hardly excepting even her sister, and could not like them; though their kindness to Jane, such as it was, had a value as arising in all probability from the influence of their brother's admiration. It was generally evident whenever they met, that he _did_ admire her; and to _her_ it was equally evident that Jane was yielding to the preference which she had begun to entertain for him from the first, and was in a way to be very much in love; but she considered with pleasure that it was not likely to be discovered by the world in general, since Jane united with great strength of feeling, a composure of temper and a uniform cheerfulness of manner, which would guard her from the suspicions of the impertinent. She mentioned this to her friend Miss Lucas. ""It may perhaps be pleasant,"" replied Charlotte, ""to be able to impose on the public in such a case; but it is sometimes a disadvantage to be so very guarded. If a woman conceals her affection with the same skill from the object of it, she may lose the opportunity of fixing him; and it will then be but poor consolation to believe the world equally in the dark. There is so much of gratitude or vanity in almost every attachment, that it is not safe to leave any to itself. We can all _begin_ freely--a slight preference is natural enough; but there are very few of us who have heart enough to be really in love without encouragement. In nine cases out of ten, a woman had better shew _more_ affection than she feels. Bingley likes your sister undoubtedly; but he may never do more than like her, if she does not help him on.""  ""But she does help him on, as much as her nature will allow. If _I_ can perceive her regard for him, he must be a simpleton indeed not to discover it too."" ""Remember, Eliza, that he does not know Jane's disposition as you do."" ""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""It may perhaps be pleasant,"" replied Charlotte, ""to be able to impose on the public in such a case; but it is sometimes a disadvantage to be so very guarded. If a woman conceals her affection with the same skill from the object of it, she may lose the opportunity of fixing him; and it will then be but poor consolation to believe the world equally in the dark. There is so much of gratitude or vanity in almost every attachment, that it is not safe to leave any to itself. We can all _begin_ freely--a slight preference is natural enough; but there are very few of us who have heart enough to be really in love without encouragement. In nine cases out of ten, a woman had better shew _more_ affection than she feels. Bingley likes your sister undoubtedly; but he may never do more than like her, if she does not help him on.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte Lucas"
"CONTEXT:
'There is so much of gratitude or vanity in almost every attachment, that it is not safe to leave any to itself. We can all _begin_ freely--a slight preference is natural enough; but there are very few of us who have heart enough to be really in love without encouragement. In nine cases out of ten, a woman had better shew _more_ affection than she feels. Bingley likes your sister undoubtedly; but he may never do more than like her, if she does not help him on."" ""But she does help him on, as much as her nature will allow. If _I_ can perceive her regard for him, he must be a simpleton indeed not to discover it too.""  ""Remember, Eliza, that he does not know Jane's disposition as you do."" ""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out."" ""Perhaps he must, if he sees enough of her. But though Bingley and Jane meet tolerably often, it is never for many hours together; and as they always see each other in large mixed parties, it is impossible that every moment should be employed in conversing together.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""But she does help him on, as much as her nature will allow. If _I_ can perceive her regard for him, he must be a simpleton indeed not to discover it too.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'In nine cases out of ten, a woman had better shew _more_ affection than she feels. Bingley likes your sister undoubtedly; but he may never do more than like her, if she does not help him on."" ""But she does help him on, as much as her nature will allow. If _I_ can perceive her regard for him, he must be a simpleton indeed not to discover it too."" ""Remember, Eliza, that he does not know Jane's disposition as you do.""  ""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out."" ""Perhaps he must, if he sees enough of her. But though Bingley and Jane meet tolerably often, it is never for many hours together; and as they always see each other in large mixed parties, it is impossible that every moment should be employed in conversing together. Jane should therefore make the most of every half hour in which she can command his attention.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Remember, Eliza, that he does not know Jane's disposition as you do.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mr. Darcy.

(Note: The quote is actually spoken by Mr."
"CONTEXT:
'Bingley likes your sister undoubtedly; but he may never do more than like her, if she does not help him on."" ""But she does help him on, as much as her nature will allow. If _I_ can perceive her regard for him, he must be a simpleton indeed not to discover it too."" ""Remember, Eliza, that he does not know Jane's disposition as you do."" ""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out.""  ""Perhaps he must, if he sees enough of her. But though Bingley and Jane meet tolerably often, it is never for many hours together; and as they always see each other in large mixed parties, it is impossible that every moment should be employed in conversing together. Jane should therefore make the most of every half hour in which she can command his attention. When she is secure of him, there will be leisure for falling in love as much as she chuses.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mr. Darcy."
"CONTEXT:
'""But she does help him on, as much as her nature will allow. If _I_ can perceive her regard for him, he must be a simpleton indeed not to discover it too."" ""Remember, Eliza, that he does not know Jane's disposition as you do."" ""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out."" ""Perhaps he must, if he sees enough of her. But though Bingley and Jane meet tolerably often, it is never for many hours together; and as they always see each other in large mixed parties, it is impossible that every moment should be employed in conversing together. Jane should therefore make the most of every half hour in which she can command his attention. When she is secure of him, there will be leisure for falling in love as much as she chuses.""  ""Your plan is a good one,"" replied Elizabeth, ""where nothing is in question but the desire of being well married; and if I were determined to get a rich husband, or any husband, I dare say I should adopt it. But these are not Jane's feelings; she is not acting by design. As yet, she cannot even be certain of the degree of her own regard, nor of its reasonableness. She has known him only a fortnight.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Perhaps he must, if he sees enough of her. But though Bingley and Jane meet tolerably often, it is never for many hours together; and as they always see each other in large mixed parties, it is impossible that every moment should be employed in conversing together. Jane should therefore make the most of every half hour in which she can command his attention. When she is secure of him, there will be leisure for falling in love as much as she chuses.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'""Perhaps he must, if he sees enough of her. But though Bingley and Jane meet tolerably often, it is never for many hours together; and as they always see each other in large mixed parties, it is impossible that every moment should be employed in conversing together. Jane should therefore make the most of every half hour in which she can command his attention. When she is secure of him, there will be leisure for falling in love as much as she chuses."" ""Your plan is a good one,"" replied Elizabeth, ""where nothing is in question but the desire of being well married; and if I were determined to get a rich husband, or any husband, I dare say I should adopt it. But these are not Jane's feelings; she is not acting by design. As yet, she cannot even be certain of the degree of her own regard, nor of its reasonableness. She has known him only a fortnight. She danced four dances with him at Meryton; she saw him one morning at his own house, and has since dined in company with him four times. This is not quite enough to make her understand his character.""  ""Not as you represent it. Had she merely _dined_ with him, she might only have discovered whether he had a good appetite; but you must remember that four evenings have been also spent together--and four evenings may do a great deal."" ""Yes; these four evenings have enabled them to ascertain that they both like Vingt-un better than Commerce; but with respect to any other leading characteristic, I do not imagine that much has been unfolded."" ""Well,"" said Charlotte, ""I wish Jane success with all my heart; and if she were married to him to-morrow, I should think she had as good a chance of happiness, as if she were to be studying his character for a twelvemonth.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Your plan is a good one,"" replied Elizabeth, ""where nothing is in question but the desire of being well married; and if I were determined to get a rich husband, or any husband, I dare say I should adopt it. But these are not Jane's feelings; she is not acting by design. As yet, she cannot even be certain of the degree of her own regard, nor of its reasonableness. She has known him only a fortnight. She danced four dances with him at Meryton; she saw him one morning at his own house, and has since dined in company with him four times. This is not quite enough to make her understand his character.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'As yet, she cannot even be certain of the degree of her own regard, nor of its reasonableness. She has known him only a fortnight. She danced four dances with him at Meryton; she saw him one morning at his own house, and has since dined in company with him four times. This is not quite enough to make her understand his character."" ""Not as you represent it. Had she merely _dined_ with him, she might only have discovered whether he had a good appetite; but you must remember that four evenings have been also spent together--and four evenings may do a great deal.""  ""Yes; these four evenings have enabled them to ascertain that they both like Vingt-un better than Commerce; but with respect to any other leading characteristic, I do not imagine that much has been unfolded."" ""Well,"" said Charlotte, ""I wish Jane success with all my heart; and if she were married to him to-morrow, I should think she had as good a chance of happiness, as if she were to be studying his character for a twelvemonth. Happiness in marriage is entirely a matter of chance. If the dispositions of the parties are ever so well known to each other, or ever so similar before-hand, it does not advance their felicity in the least.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Not as you represent it. Had she merely _dined_ with him, she might only have discovered whether he had a good appetite; but you must remember that four evenings have been also spent together--and four evenings may do a great deal.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mr. Collins"
"CONTEXT:
'She danced four dances with him at Meryton; she saw him one morning at his own house, and has since dined in company with him four times. This is not quite enough to make her understand his character."" ""Not as you represent it. Had she merely _dined_ with him, she might only have discovered whether he had a good appetite; but you must remember that four evenings have been also spent together--and four evenings may do a great deal."" ""Yes; these four evenings have enabled them to ascertain that they both like Vingt-un better than Commerce; but with respect to any other leading characteristic, I do not imagine that much has been unfolded.""  ""Well,"" said Charlotte, ""I wish Jane success with all my heart; and if she were married to him to-morrow, I should think she had as good a chance of happiness, as if she were to be studying his character for a twelvemonth. Happiness in marriage is entirely a matter of chance. If the dispositions of the parties are ever so well known to each other, or ever so similar before-hand, it does not advance their felicity in the least. They always continue to grow sufficiently unlike afterwards to have their share of vexation; and it is better to know as little as possible of the defects of the person with whom you are to pass your life.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes; these four evenings have enabled them to ascertain that they both like Vingt-un better than Commerce; but with respect to any other leading characteristic, I do not imagine that much has been unfolded.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mr. Collins"
"CONTEXT:
'This is not quite enough to make her understand his character."" ""Not as you represent it. Had she merely _dined_ with him, she might only have discovered whether he had a good appetite; but you must remember that four evenings have been also spent together--and four evenings may do a great deal."" ""Yes; these four evenings have enabled them to ascertain that they both like Vingt-un better than Commerce; but with respect to any other leading characteristic, I do not imagine that much has been unfolded."" ""Well,"" said Charlotte, ""I wish Jane success with all my heart; and if she were married to him to-morrow, I should think she had as good a chance of happiness, as if she were to be studying his character for a twelvemonth. Happiness in marriage is entirely a matter of chance. If the dispositions of the parties are ever so well known to each other, or ever so similar before-hand, it does not advance their felicity in the least. They always continue to grow sufficiently unlike afterwards to have their share of vexation; and it is better to know as little as possible of the defects of the person with whom you are to pass your life.""  ""You make me laugh, Charlotte; but it is not sound. You know it is not sound, and that you would never act in this way yourself."" Occupied in observing Mr. Bingley's attentions to her sister, Elizabeth was far from suspecting that she was herself becoming an object of some interest in the eyes of his friend. Mr. Darcy had at first scarcely allowed her to be pretty; he had looked at her without admiration at the ball; and when they next met, he looked at her only to criticise.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Well,"" said Charlotte, ""I wish Jane success with all my heart; and if she were married to him to-morrow, I should think she had as good a chance of happiness, as if she were to be studying his character for a twelvemonth. Happiness in marriage is entirely a matter of chance. If the dispositions of the parties are ever so well known to each other, or ever so similar before-hand, it does not advance their felicity in the least. They always continue to grow sufficiently unlike afterwards to have their share of vexation; and it is better to know as little as possible of the defects of the person with whom you are to pass your life.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte"
"CONTEXT:
'""Well,"" said Charlotte, ""I wish Jane success with all my heart; and if she were married to him to-morrow, I should think she had as good a chance of happiness, as if she were to be studying his character for a twelvemonth. Happiness in marriage is entirely a matter of chance. If the dispositions of the parties are ever so well known to each other, or ever so similar before-hand, it does not advance their felicity in the least. They always continue to grow sufficiently unlike afterwards to have their share of vexation; and it is better to know as little as possible of the defects of the person with whom you are to pass your life."" ""You make me laugh, Charlotte; but it is not sound. You know it is not sound, and that you would never act in this way yourself.""  Occupied in observing Mr. Bingley's attentions to her sister, Elizabeth was far from suspecting that she was herself becoming an object of some interest in the eyes of his friend. Mr. Darcy had at first scarcely allowed her to be pretty; he had looked at her without admiration at the ball; and when they next met, he looked at her only to criticise. But no sooner had he made it clear to himself and his friends that she had hardly a good feature in her face, than he began to find it was rendered uncommonly intelligent by the beautiful expression of her dark eyes. To this discovery succeeded some others equally mortifying.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""You make me laugh, Charlotte; but it is not sound. You know it is not sound, and that you would never act in this way yourself.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte"
